house,state,work_type,work_id,ida,mp,constituency,district,fy,exp_date_str,vendor,pay_status,amount
LOK_SABHA,Rajasthan,Providing drains and gutters for public drainage,WS/MP18163/2026-2027/272665,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),MURARI LAL MEENA (2024-2029),DAUSA,DAUSA,2026-2027,15-May-2026,HEMRAJ GURJAR,Payment Success,484308.0
LOK_SABHA,Punjab,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP381/2026-2027/276415,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Shri Gurjeet Singh Aujla (2024-2029),AMRITSAR,AMRITSAR,2026-2027,15-May-2026,Dwarka Dass Mohal Lal,Payment Success,246000.0
LOK_SABHA,Punjab,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP381/2026-2027/276415,AMRITSAR(DEPUTY COMMISSIONER AMRITSAR_IDA),Shri Gurjeet Singh Aujla (2024-2029),AMRITSAR,AMRITSAR,2026-2027,15-May-2026,Baba Deep Singh Cement Store,Payment Success,138725.0
LOK_SABHA,Telangana,Development of public parks,WS/MP770/2026-2027/242256,SIDDIPET(District Collector Siddipet_IDA),Sanjay Kumar Bandi (2024-2029),SIDDIPET,SIDDIPET,2026-2027,02-Apr-2026,METTU SRINIVAS REDDY,Payment Success,299553.0
LOK_SABHA,Punjab,Construction of bus-sheds or bus-stops,WS/MP18314/2025-2026/219489,BARNALA(DEPUTY COMMISSIONER BARNALA_IDA),GURMEET SINGH MEET HAYER (2024-2029),BARNALA,BARNALA,2025-2026,07-Apr-2026,Darshan lal and brothers,Payment Success,17000.0
LOK_SABHA,Madhya Pradesh,Construction of rooms and halls in school and colleges,WS/MP18101/2025-2026/261575,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),RAHUL SINGH LODHI (2024-2029),DAMOH,DAMOH,2025-2026,02-Apr-2026,SHANTI KUNJJ SHIKSHA SAMITI TEJGAD,Payment Success,300000.0
LOK_SABHA,Punjab,Installation of multi-gym equipment,WS/MP18155/2025-2026/271352,HOSHIARPUR(DEPUTY COMMISSIONER HOSHIARPUR_IDA),DR. RAJ KUMAR CHABBEWAL (2024-2029),HOSHIARPUR,HOSHIARPUR,2025-2026,01-Apr-2026,Zeal Internayional,Payment Success,314000.0
LOK_SABHA,Bihar,Construction of community centers and community halls,WS/MP552/2025-2026/234011,PURBI CHAMPARAN(DISTRICT PLANNING OFFICER MOTHIHARI EAST CHAMPARAN_IDA),Radha Mohan Singh (2024-2029),PURBI CHAMPARAN,PURBI CHAMPARAN,2025-2026,02-Apr-2026,ROCHAK KUMAR JHA,Payment Success,497619.0
LOK_SABHA,Gujarat,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18321/2025-2026/182717,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),SHOBHANABEN MAHENDRASINH BARAIYA (2024-2029),SABAR KANTHA,SABAR KANTHA,2025-2026,06-Apr-2026,ODA GRAM PANCHAYAT,Payment Success,300000.0
LOK_SABHA,Jharkhand,Renovation of ponds and lakes,WS/MP18071/2025-2026/227706,LATEHAR(Deputy Commissioner latehar_IDA),KALI CHARAN SINGH (2024-2029),LATEHAR,LATEHAR,2025-2026,02-Jul-2026,UPENDRA CHOUDHRY JE ZP LATEHAR,Payment Success,299352.0
LOK_SABHA,Jharkhand,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18071/2025-2026/245667,LATEHAR(Deputy Commissioner latehar_IDA),KALI CHARAN SINGH (2024-2029),LATEHAR,LATEHAR,2025-2026,31-Aug-2026,UPENDRA CHOUDHRY JE ZP LATEHAR,Payment Success,249314.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP18113/2025-2026/226247,Chhatrapati Sambhajinagar(DISTRICT COLLECTOR AURANGABAD_IDA),BHUMARE SANDIPANRAO ASARAM (2024-2029),Chhatrapati Sambhajinagar,Chhatrapati Sambhajinagar,2025-2026,06-Apr-2026,SARPANCH GRAMSEVAK GRAMPANCHAYAT WAKAD TQ KANAND,Payment Success,1486882.0
LOK_SABHA,Rajasthan,Lighting of public spaces,WS/MP18163/2026-2027/272336,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),MURARI LAL MEENA (2024-2029),DAUSA,DAUSA,2026-2027,19-Aug-2026,INF RAJ,Payment Success,495963.0
LOK_SABHA,Rajasthan,Lighting of public spaces,WS/MP18163/2025-2026/254373,DAUSA(DISTRICT COLLECTOR DAUSA_IDA),MURARI LAL MEENA (2024-2029),DAUSA,DAUSA,2025-2026,19-Jun-2026,INF RAJ,Payment Success,499963.0
LOK_SABHA,Tamil Nadu,"Construction of Government office buildings (Post office, Police station, Police chauki, etc.)",WS/MP18183/2025-2026/253717,THIRUVARUR(DISTRICT COLLECTOR THIRUVARUR_IDA),MURASOLI S (2024-2029),THIRUVARUR,THIRUVARUR,2025-2026,06-Apr-2026,VENKATACHALAM,Payment Success,315606.0
LOK_SABHA,Rajasthan,Improvement of electricity distribution infrastructure,WS/MP18160/2025-2026/188547,BARMER(DISTRICT COLLECTOR BARMER_IDA),UMMEDA RAM BENIWAL (2024-2029),BARMER,BARMER,2025-2026,22-May-2026,JDVVNL CHOHATAN,Payment Success,500000.0
LOK_SABHA,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP584/2025-2026/216514,KACHCHH(DISTRICT COLLECTOR KUTCH_IDA),Vinod Chavda (2024-2029),KACHCHH,KACHCHH,2025-2026,10-Apr-2026,Shabhrai Moti Juth Gram Panchayt,Payment Success,300000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP578/2025-2026/248739,BHARUCH(DISTRICT COLLECTOR BROACH_IDA),Mansukhbhai Dhanjibhai Vasava (2024-2029),BHARUCH,BHARUCH,2025-2026,11-Apr-2026,GRAM PANCHAYAT OCHCHHAN,Payment Success,298617.0
LOK_SABHA,Telangana,Construction of community centers and community halls,WS/MP770/2025-2026/245420,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Sanjay Kumar Bandi (2024-2029),Jagitial,Jagitial,2025-2026,13-Apr-2026,Gade Kishan,Payment Success,447034.0
LOK_SABHA,Telangana,Construction of community centers and community halls,WS/MP761/2026-2027/191982,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Arvind Dharmapuri (2024-2029),Jagitial,Jagitial,2026-2027,06-Apr-2026,Nagaraju Pandiri,Payment Success,267552.0
LOK_SABHA,Telangana,Construction of common work sheds/ common covered sitting area,WS/MP761/2026-2027/220955,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Arvind Dharmapuri (2024-2029),Jagitial,Jagitial,2026-2027,22-Apr-2026,Nagaraju Pandiri,Payment Success,268220.0
LOK_SABHA,Telangana,Construction of community centers and community halls,WS/MP761/2026-2027/220957,Jagitial(DISTRICT COLLECTOR JAGTIAL_IDA),Arvind Dharmapuri (2024-2029),Jagitial,Jagitial,2026-2027,19-May-2026,Nagaraju Pandiri,Payment Success,255285.0
LOK_SABHA,Haryana,Construction of community centers and community halls,WS/MP18062/2025-2026/156114,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),JAI PARKASH (2024-2029),HISAR,HISAR,2025-2026,18-May-2026,VIVEK HANS CONTRACTOR,Payment Success,1092422.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,47200.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,47200.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,32173.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,43188.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,48508.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,49497.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,49704.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,16692.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188089,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,21-May-2026,Ranglar Private Limited,Payment Success,26526.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,47584.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,49109.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,49531.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,49088.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,48852.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,18776.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,16450.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,47200.0
LOK_SABHA,Haryana,Construction of additional rooms and halls in the existing public and community building,WS/MP18062/2025-2026/188088,JIND(DEPUTY COMMISSIONER JIND),JAI PARKASH (2024-2029),JIND,JIND,2025-2026,19-May-2026,Ranglar Private Limited,Payment Success,21712.0
LOK_SABHA,Telangana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP770/2025-2026/232542,KARIMNAGAR(DISTRICT COLLECTOR KARIMNAGAR_IDA),Sanjay Kumar Bandi (2024-2029),KARIMNAGAR,KARIMNAGAR,2025-2026,29-Jun-2026,SHIVARATHRI NARESH,Payment Success,216832.0
LOK_SABHA,Haryana,Installation of multi-gym equipment,WS/MP329/2026-2027/197755,BHIWANI(DC Cum Nodal Officer MPLADS Bhiwani),Shri  Dharambir Singh (2024-2029),BHIWANI,BHIWANI,2026-2027,07-Apr-2026,Shiv Naresh Sprots PVT LTD,Payment Success,500000.0
LOK_SABHA,Haryana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP431/2025-2026/240933,REWARI(District Commissioner Rewari),Rao Inderjit Singh (2024-2029),REWARI,REWARI,2025-2026,07-Apr-2026,Gram Panchayat Bamber,Payment Success,998674.0
LOK_SABHA,Haryana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP431/2025-2026/260733,REWARI(District Commissioner Rewari),Rao Inderjit Singh (2024-2029),REWARI,REWARI,2025-2026,03-Jul-2026,Gram Panchayat Bamber,Payment Success,1097460.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP18111/2026-2027/188362,AKOLA(DISTRICT COLLECTOR AKOLA_IDA),ANUP SANJAY DHOTRE (2024-2029),AKOLA,AKOLA,2026-2027,07-Apr-2026,ANUPSINGH VIJAYSINGH RAJPUT,Payment Success,586926.0
LOK_SABHA,Rajasthan,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP728/2025-2026/262940,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),Rahul Kaswan (2024-2029),HANUMANGARH,HANUMANGARH,2025-2026,14-Apr-2026,ROHIT INDUSTRIES,Payment Success,526997.0
LOK_SABHA,Rajasthan,Construction of common work sheds/ common covered sitting area,WS/MP728/2025-2026/259882,HANUMANGARH(DISTRICT COLLECTOR HANUMANGARH_IDA),Rahul Kaswan (2024-2029),HANUMANGARH,HANUMANGARH,2025-2026,14-Apr-2026,ROHIT INDUSTRIES,Payment Success,486533.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18143/2025-2026/253726,Jajpur(DISTRICT COLLECTOR JAJPUR_IDA),RABINDRA NARAYAN BEHERA (2024-2029),Jajpur,Jajpur,2025-2026,04-Apr-2026,GITASHREE BEHERA,Payment Success,300000.0
LOK_SABHA,Odisha,Construction of community centers and community halls,WS/MP18143/2026-2027/271939,Jajpur(DISTRICT COLLECTOR JAJPUR_IDA),RABINDRA NARAYAN BEHERA (2024-2029),Jajpur,Jajpur,2026-2027,18-Jun-2026,GITASHREE BEHERA,Payment Success,500000.0
LOK_SABHA,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18369/2026-2027/226226,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),Sanjay Uttamrao Deshmukh (2024-2029),YAVATMAL,YAVATMAL,2026-2027,13-Aug-2026,SHRI DEVKRUPA COMSTRUCTION COMPANY,Payment Success,487119.0
LOK_SABHA,Maharashtra,Construction of public libraries and reading rooms,WS/MP18369/2025-2026/177575,YAVATMAL(DISTRICT COLLECTOR YAVATMAL_IDA),Sanjay Uttamrao Deshmukh (2024-2029),YAVATMAL,YAVATMAL,2025-2026,08-Apr-2026,SHRI DEVKRUPA COMSTRUCTION COMPANY,Payment Success,976951.0
LOK_SABHA,Haryana,"Patrolling Vehicles to government institution for Public Conveniences, Safety and Security",WS/MP18062/2025-2026/202993,HISAR(DEPUTY COMMISSIONER HISSAR_IDA),JAI PARKASH (2024-2029),HISAR,HISAR,2025-2026,10-Apr-2026,Premi Arts,Payment Success,5900.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,DEVARAM,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,GANESHI,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,GUMANI,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,JAI SINGH,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,JEETRAM MEGHWANSHI,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,KALU RAM CHOUDHARY,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,KAMLESH GURJAR,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,KARTAR,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,LALARAM MEGHWANSHI,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,MATRA DEVI,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,MEVARAM,Payment Success,9350.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,NAHAR SINGH,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,RAMAVATAR,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,RANGLAL,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,SEETA DEVI BHAMBHI,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,SHANKAR GURJAR,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,SUNIL GURJAR,Payment Success,12750.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,sumitra devi,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,deepak vaishnav,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,gunjan,Payment Success,4455.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP719/2025-2026/208009,AJMER(DISTRICT COLLECTOR AJMER_IDA),Bhagirath Chaudhary (2024-2029),AJMER,AJMER,2025-2026,04-Apr-2026,rahul,Payment Success,12750.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP18114/2025-2026/157492,BEED(DISTRICT COLLECTOR BEED_IDA),BAJRANG MANOHAR SONWANE (2024-2029),BEED,BEED,2025-2026,04-Apr-2026,YOGESHWARI MAJOOR SAHAKARI SANSTHA LIMITED MANGWADGAON,Payment Success,995447.0
LOK_SABHA,Assam,Construction of rooms and halls in school and colleges,WS/MP18024/2025-2026/217070,SIVASAGAR(Deputy Commissioner Sivsagar_IDA),GAURAV GOGOI (2024-2029),SIVASAGAR,SIVASAGAR,2025-2026,08-Apr-2026,NAGEN HAZARIKA,Payment Success,500000.0
LOK_SABHA,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP526/2025-2026/258217,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy (2024-2029),Y.S.R. Kadapa,Y.S.R. Kadapa,2025-2026,04-Apr-2026,SAHEBJAN SHAIK,Payment Success,998655.0
LOK_SABHA,Andhra Pradesh,Construction of buildings for community cultural activities,WS/MP526/2025-2026/257274,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy (2024-2029),Y.S.R. Kadapa,Y.S.R. Kadapa,2025-2026,11-May-2026,SAHEBJAN SHAIK,Payment Success,199285.0
LOK_SABHA,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP526/2025-2026/257247,Y.S.R. Kadapa(DISTRICT COLLECTOR CUDDAPAH_IDA),Y S Avinash Reddy (2024-2029),Y.S.R. Kadapa,Y.S.R. Kadapa,2025-2026,11-May-2026,SAHEBJAN SHAIK,Payment Success,199585.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18187/2026-2027/222661,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),GODAM NAGESH (2024-2029),ADILABAD,ADILABAD,2026-2027,05-Apr-2026,Gouru Karthik,Payment Success,195552.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18187/2026-2027/222662,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),GODAM NAGESH (2024-2029),ADILABAD,ADILABAD,2026-2027,05-Apr-2026,Gouru Karthik,Payment Success,195993.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18187/2026-2027/222643,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),GODAM NAGESH (2024-2029),ADILABAD,ADILABAD,2026-2027,05-Apr-2026,Gouru Karthik,Payment Success,145356.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18187/2026-2027/222658,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),GODAM NAGESH (2024-2029),ADILABAD,ADILABAD,2026-2027,05-Apr-2026,Gouru Karthik,Payment Success,146530.0
LOK_SABHA,Telangana,Installing tube-wells and borewells,WS/MP18187/2026-2027/222652,ADILABAD(DISTRICT COLLECTOR ADILABAD_IDA),GODAM NAGESH (2024-2029),ADILABAD,ADILABAD,2026-2027,05-Apr-2026,Gouru Karthik,Payment Success,146530.0
LOK_SABHA,Himachal Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18069/2025-2026/169015,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),RAJEEV BHARDWAJ (2024-2029),CHAMBA,CHAMBA,2025-2026,13-Aug-2026,GRAM PANCHAYAT KHANORA,Payment Success,50000.0
LOK_SABHA,Himachal Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18069/2025-2026/169028,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),RAJEEV BHARDWAJ (2024-2029),CHAMBA,CHAMBA,2025-2026,07-Apr-2026,GRAM PANCHAYAT KHANORA,Payment Success,100000.0
LOK_SABHA,Himachal Pradesh,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18069/2025-2026/239714,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),RAJEEV BHARDWAJ (2024-2029),CHAMBA,CHAMBA,2025-2026,07-Apr-2026,GRAM PANCHAYAT SIHUNTA,Payment Success,120000.0
LOK_SABHA,Himachal Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18069/2025-2026/165936,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),RAJEEV BHARDWAJ (2024-2029),CHAMBA,CHAMBA,2025-2026,07-Apr-2026,GRAM PANCHAYAT JIYUNTA,Payment Success,90000.0
LOK_SABHA,Himachal Pradesh,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18069/2025-2026/165936,CHAMBA(DEPUTY COMMISSIONER CHAMBA_IDA),RAJEEV BHARDWAJ (2024-2029),CHAMBA,CHAMBA,2025-2026,09-Sep-2026,GRAM PANCHAYAT JIYUNTA,Payment Success,60000.0
LOK_SABHA,Jammu And Kashmir,Construction of footpaths and pedestrian ways,WS/MP600/2025-2026/237650,DODA(Deputy Commissioner Doda_IDA),Jitendra Singh (2024-2029),DODA,DODA,2025-2026,18-Jun-2026,Mangta Sheikh,Payment Success,131000.0
LOK_SABHA,Jammu And Kashmir,Construction of boundary walls of existing public and community buildings,WS/MP600/2025-2026/237648,DODA(Deputy Commissioner Doda_IDA),Jitendra Singh (2024-2029),DODA,DODA,2025-2026,17-Jun-2026,Mangta Sheikh,Payment Success,125000.0
LOK_SABHA,Odisha,Construction of water tanks,WS/MP18142/2025-2026/187274,JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA),BIBHU PRASAD TARAI (2024-2029),JAGATSINGHAPUR,JAGATSINGHAPUR,2025-2026,07-Apr-2026,NIMAIN ROUL,Payment Success,239300.0
LOK_SABHA,Andhra Pradesh,Development of public parks,WS/MP18005/2025-2026/235656,Bapatla(DISTRICT COLLECTOR BAPATLA_IDA),Krishna Prasad Tenneti (2024-2029),Bapatla,Bapatla,2025-2026,16-Apr-2026,SS PLAY FIT AND GYM,Payment Success,485193.0
